ID	phases	idx	Hdel	Hid	Hstart	Hend	Pdel	Pid	Pstart	Pend
SL2.50ch01_2463798_2464841	++	3	1	SL2.50ch01	2464268	2464269	0	Spenn-ch01	2760219	2760221
SL2.50ch01_2463798_2464841	++	4	0	SL2.50ch01	2464356	2464358	1	Spenn-ch01	2760308	2760309
SL2.50ch01_2463798_2464841	++	5	2	SL2.50ch01	2464394	2464395	0	Spenn-ch01	2760345	2760348
SL2.50ch01_2463798_2464841	++	6	1	SL2.50ch01	2464443	2464444	0	Spenn-ch01	2760396	2760398
SL2.50ch01_2515200_2515335	++	1	0	SL2.50ch01	2515286	2515305	18	Spenn-ch01	2816106	2816107
SL2.50ch01_2626232_2626571	++	1	0	SL2.50ch01	2626376	2626378	1	Spenn-ch01	2919541	2919542
SL2.50ch01_2626232_2626571	++	2	0	SL2.50ch01	2626474	2626521	46	Spenn-ch01	2919638	2919639
SL2.50ch01_2626232_2626571	++	3	1	SL2.50ch01	2626533	2626534	0	Spenn-ch01	2919651	2919653
SL2.50ch01_2629566_2629983	++	1	0	SL2.50ch01	2629634	2629636	1	Spenn-ch01	2922746	2922747
SL2.50ch01_2629566_2629983	++	2	1	SL2.50ch01	2629795	2629796	0	Spenn-ch01	2922906	2922908
SL2.50ch01_2629566_2629983	++	3	87	SL2.50ch01	2629864	2629865	0	Spenn-ch01	2922976	2923064
SL2.50ch01_2656968_2657647	++	1	1	SL2.50ch01	2657283	2657284	0	Spenn-ch01	2968549	2968551
SL2.50ch01_2656968_2657647	++	2	9	SL2.50ch01	2657358	2657359	0	Spenn-ch01	2968625	2968635
SL2.50ch01_2656968_2657647	++	3	177	SL2.50ch01	2657368	2657369	0	Spenn-ch01	2968644	2968822
SL2.50ch01_2656968_2657647	++	4	24	SL2.50ch01	2657371	2657372	0	Spenn-ch01	2968824	2968849
SL2.50ch01_2669939_2671134	++	1	1	SL2.50ch01	2670020	2670021	0	Spenn-ch01	2980905	2980907
SL2.50ch01_2669939_2671134	++	2	1	SL2.50ch01	2670056	2670057	0	Spenn-ch01	2980942	2980944
SL2.50ch01_2669939_2671134	++	3	46	SL2.50ch01	2670251	2670252	0	Spenn-ch01	2981138	2981185
SL2.50ch01_2669939_2671134	++	4	50	SL2.50ch01	2670259	2670260	0	Spenn-ch01	2981192	2981243
SL2.50ch01_2669939_2671134	++	5	0	SL2.50ch01	2670387	2670389	1	Spenn-ch01	2981370	2981371
SL2.50ch01_2669939_2671134	++	6	0	SL2.50ch01	2670422	2671066	643	Spenn-ch01	2981404	2981405
SL2.50ch01_2772056_2772446	++	1	10	SL2.50ch01	2772245	2772246	0	Spenn-ch01	3102375	3102386
SL2.50ch01_2772056_2772446	++	2	14	SL2.50ch01	2772341	2772342	0	Spenn-ch01	3102481	3102496
SL2.50ch01_2776439_2777354	++	1	0	SL2.50ch01	2776487	2776489	1	Spenn-ch01	3107496	3107497
SL2.50ch01_2776439_2777354	++	2	72	SL2.50ch01	2776615	2776616	0	Spenn-ch01	3107623	3107696
SL2.50ch01_2776439_2777354	++	3	0	SL2.50ch01	2776783	2776786	2	Spenn-ch01	3107863	3107864
SL2.50ch01_2776439_2777354	++	4	1	SL2.50ch01	2776806	2776807	0	Spenn-ch01	3107884	3107886
SL2.50ch01_2776439_2777354	++	5	0	SL2.50ch01	2776949	2776956	6	Spenn-ch01	3108028	3108029
SL2.50ch01_2879633_2880276	++	1	0	SL2.50ch01	2879841	2879850	8	Spenn-ch01	3212706	3212707
SL2.50ch01_2879633_2880276	++	2	0	SL2.50ch01	2879972	2879974	1	Spenn-ch01	3212829	3212830
SL2.50ch01_2879633_2880276	++	3	0	SL2.50ch01	2880025	2880081	55	Spenn-ch01	3212881	3212882
SL2.50ch01_2879633_2880276	++	4	0	SL2.50ch01	2880132	2880134	1	Spenn-ch01	3212933	3212934
SL2.50ch01_2879633_2880276	++	5	0	SL2.50ch01	2880197	2880199	1	Spenn-ch01	3212997	3212998
SL2.50ch01_2882011_2882191	++	1	50	SL2.50ch01	2882150	2882151	0	Spenn-ch01	3215102	3215153
SL2.50ch01_2909830_2910116	++	1	0	SL2.50ch01	2909870	2909892	21	Spenn-ch01	3246784	3246785
SL2.50ch01_2941860_2942671	++	1	0	SL2.50ch01	2941959	2941961	1	Spenn-ch01	3277024	3277025
SL2.50ch01_2941860_2942671	++	2	2	SL2.50ch01	2942007	2942008	0	Spenn-ch01	3277071	3277074
SL2.50ch01_2941860_2942671	++	3	1	SL2.50ch01	2942132	2942133	0	Spenn-ch01	3277198	3277200
SL2.50ch01_2941860_2942671	++	4	0	SL2.50ch01	2942170	2942454	283	Spenn-ch01	3277237	3277238
SL2.50ch01_2961238_2961470	++	1	0	SL2.50ch01	2961367	2961371	3	Spenn-ch01	3298123	3298124
SL2.50ch01_2961238_2961470	++	2	83	SL2.50ch01	2961424	2961425	0	Spenn-ch01	3298177	3298261
SL2.50ch01_2962130_2962443	++	1	0	SL2.50ch01	2962175	2962222	46	Spenn-ch01	3298997	3298998
SL2.50ch01_2962130_2962443	++	2	2	SL2.50ch01	2962325	2962326	0	Spenn-ch01	3299101	3299104
SL2.50ch01_3014231_3015613	++	1	1	SL2.50ch01	3014255	3014256	0	Spenn-ch01	3355780	3355782
SL2.50ch01_3014231_3015613	++	2	0	SL2.50ch01	3014314	3014316	1	Spenn-ch01	3355840	3355841
SL2.50ch01_3014231_3015613	++	3	156	SL2.50ch01	3014682	3014683	0	Spenn-ch01	3356207	3356364
SL2.50ch01_3014231_3015613	++	4	6	SL2.50ch01	3014766	3014767	0	Spenn-ch01	3356447	3356454
SL2.50ch01_3014231_3015613	++	5	0	SL2.50ch01	3014780	3014782	1	Spenn-ch01	3356467	3356468
SL2.50ch01_3014231_3015613	++	6	0	SL2.50ch01	3014890	3014893	2	Spenn-ch01	3356576	3356577
SL2.50ch01_3014231_3015613	++	7	0	SL2.50ch01	3014960	3014962	1	Spenn-ch01	3356644	3356645
SL2.50ch01_3014231_3015613	++	8	268	SL2.50ch01	3015083	3015084	0	Spenn-ch01	3356766	3357035
SL2.50ch01_3014231_3015613	++	9	1	SL2.50ch01	3015214	3015215	0	Spenn-ch01	3357165	3357167
SL2.50ch01_3014231_3015613	++	10	8	SL2.50ch01	3015223	3015224	0	Spenn-ch01	3357175	3357184
SL2.50ch01_3014231_3015613	++	11	1	SL2.50ch01	3015474	3015475	0	Spenn-ch01	3357434	3357436
SL2.50ch01_3029134_3030545	++	1	0	SL2.50ch01	3029413	3030397	983	Spenn-ch01	3371233	3371234
SL2.50ch01_3031192_3032242	++	1	1	SL2.50ch01	3031399	3031400	0	Spenn-ch01	3372235	3372237
SL2.50ch01_3031192_3032242	++	2	0	SL2.50ch01	3031447	3031968	520	Spenn-ch01	3372284	3372285
SL2.50ch01_3031192_3032242	++	3	0	SL2.50ch01	3032063	3032065	1	Spenn-ch01	3372380	3372381
SL2.50ch01_3036081_3036633	++	1	132	SL2.50ch01	3036104	3036105	0	Spenn-ch01	3376446	3376579
SL2.50ch01_3036081_3036633	++	2	1	SL2.50ch01	3036146	3036147	0	Spenn-ch01	3376620	3376622
SL2.50ch01_3036081_3036633	++	3	0	SL2.50ch01	3036343	3036356	12	Spenn-ch01	3376818	3376819
SL2.50ch01_3062443_3062732	++	1	0	SL2.50ch01	3062515	3062561	45	Spenn-ch01	3404352	3404353
SL2.50ch01_3062443_3062732	++	2	0	SL2.50ch01	3062623	3062625	1	Spenn-ch01	3404415	3404416
SL2.50ch01_3080928_3081388	++	1	18	SL2.50ch01	3081044	3081045	0	Spenn-ch01	3423001	3423020
SL2.50ch01_3080928_3081388	++	2	21	SL2.50ch01	3081073	3081074	0	Spenn-ch01	3423048	3423070
SL2.50ch01_3125422_3126220	++	1	7	SL2.50ch01	3125952	3125953	0	Spenn-ch01	3476732	3476740
SL2.50ch01_3125422_3126220	++	2	171	SL2.50ch01	3126045	3126046	0	Spenn-ch01	3476832	3477004
SL2.50ch01_3125422_3126220	++	3	1	SL2.50ch01	3126055	3126056	0	Spenn-ch01	3477013	3477015
SL2.50ch01_3125422_3126220	++	4	0	SL2.50ch01	3126089	3126091	1	Spenn-ch01	3477048	3477049
SL2.50ch01_3167942_3168931	++	1	1	SL2.50ch01	3168032	3168033	0	Spenn-ch01	3520515	3520517
SL2.50ch01_3167942_3168931	++	2	1	SL2.50ch01	3168160	3168161	0	Spenn-ch01	3520644	3520646
SL2.50ch01_3167942_3168931	++	3	1	SL2.50ch01	3168428	3168429	0	Spenn-ch01	3520913	3520915
SL2.50ch01_3167942_3168931	++	4	310	SL2.50ch01	3168718	3168719	0	Spenn-ch01	3521204	3521515
SL2.50ch01_3167942_3168931	++	5	1	SL2.50ch01	3168771	3168772	0	Spenn-ch01	3521567	3521569
SL2.50ch01_3242760_3242907	++	1	29	SL2.50ch01	3242862	3242863	0	Spenn-ch01	3601731	3601761
SL2.50ch01_3315824_3316672	++	1	1	SL2.50ch01	3315914	3315915	0	Spenn-ch01	3678255	3678257
SL2.50ch01_3315824_3316672	++	2	2	SL2.50ch01	3316030	3316031	0	Spenn-ch01	3678372	3678375
SL2.50ch01_3315824_3316672	++	3	1	SL2.50ch01	3316053	3316054	0	Spenn-ch01	3678397	3678399
SL2.50ch01_3315824_3316672	++	4	55	SL2.50ch01	3316398	3316399	0	Spenn-ch01	3678743	3678799
SL2.50ch01_3318361_3319815	++	1	1	SL2.50ch01	3318832	3318833	0	Spenn-ch01	3681243	3681245
SL2.50ch01_3318361_3319815	++	2	0	SL2.50ch01	3319060	3319199	138	Spenn-ch01	3681472	3681473
SL2.50ch01_3318361_3319815	++	3	36	SL2.50ch01	3319592	3319593	0	Spenn-ch01	3681866	3681903
SL2.50ch01_3318361_3319815	++	4	1	SL2.50ch01	3319742	3319743	0	Spenn-ch01	3682052	3682054
SL2.50ch01_3473889_3475527	++	1	0	SL2.50ch01	3474623	3474626	2	Spenn-ch01	3774762	3774763
SL2.50ch01_3473889_3475527	++	2	1	SL2.50ch01	3474635	3474636	0	Spenn-ch01	3774772	3774774
SL2.50ch01_3473889_3475527	++	3	2	SL2.50ch01	3474654	3474655	0	Spenn-ch01	3774792	3774795
SL2.50ch01_3473889_3475527	++	4	2	SL2.50ch01	3474687	3474688	0	Spenn-ch01	3774827	3774830
SL2.50ch01_3473889_3475527	++	5	1	SL2.50ch01	3474757	3474758	0	Spenn-ch01	3774899	3774901
SL2.50ch01_3473889_3475527	++	6	0	SL2.50ch01	3475289	3475484	194	Spenn-ch01	3775432	3775433
SL2.50ch01_3538400_3538840	++	1	0	SL2.50ch01	3538459	3538513	53	Spenn-ch01	3833920	3833921
SL2.50ch01_3538400_3538840	++	2	0	SL2.50ch01	3538523	3538526	2	Spenn-ch01	3833931	3833932
SL2.50ch01_3538400_3538840	++	3	0	SL2.50ch01	3538572	3538578	5	Spenn-ch01	3833978	3833979
SL2.50ch01_3538400_3538840	++	4	0	SL2.50ch01	3538721	3538723	1	Spenn-ch01	3834122	3834123
SL2.50ch01_3574159_3574792	++	1	0	SL2.50ch01	3574179	3574181	1	Spenn-ch01	3870031	3870032
SL2.50ch01_3574159_3574792	++	2	1	SL2.50ch01	3574239	3574240	0	Spenn-ch01	3870090	3870092
SL2.50ch01_3574159_3574792	++	3	1	SL2.50ch01	3574292	3574293	0	Spenn-ch01	3870144	3870146
SL2.50ch01_3574159_3574792	++	4	0	SL2.50ch01	3574613	3574683	69	Spenn-ch01	3870466	3870467
SL2.50ch01_3574159_3574792	++	5	0	SL2.50ch01	3574694	3574696	1	Spenn-ch01	3870478	3870479
SL2.50ch01_3586629_3587013	++	1	0	SL2.50ch01	3586773	3586805	31	Spenn-ch01	3884477	3884478
SL2.50ch01_3623894_3625441	++	1	0	SL2.50ch01	3623960	3623962	1	Spenn-ch01	3929062	3929063
SL2.50ch01_3623894_3625441	++	2	0	SL2.50ch01	3624193	3624932	738	Spenn-ch01	3929294	3929295
SL2.50ch01_3623894_3625441	++	3	0	SL2.50ch01	3625133	3625136	2	Spenn-ch01	3929496	3929497
SL2.50ch01_3690366_3692195	++	1	0	SL2.50ch01	3690814	3690816	1	Spenn-ch01	4027393	4027394
SL2.50ch01_3690366_3692195	++	2	1	SL2.50ch01	3691067	3691068	0	Spenn-ch01	4027645	4027647
SL2.50ch01_3690366_3692195	++	3	1	SL2.50ch01	3691085	3691086	0	Spenn-ch01	4027664	4027666
SL2.50ch01_3690366_3692195	++	4	1	SL2.50ch01	3691204	3691205	0	Spenn-ch01	4027784	4027786
SL2.50ch01_3690366_3692195	++	5	143	SL2.50ch01	3691554	3691555	0	Spenn-ch01	4028135	4028279
SL2.50ch01_3690366_3692195	++	6	1	SL2.50ch01	3691704	3691705	0	Spenn-ch01	4028428	4028430
SL2.50ch01_3690366_3692195	++	7	0	SL2.50ch01	3691841	3691847	5	Spenn-ch01	4028566	4028567
SL2.50ch01_3690366_3692195	++	8	0	SL2.50ch01	3691873	3691875	1	Spenn-ch01	4028593	4028594
SL2.50ch01_3690366_3692195	++	9	2	SL2.50ch01	3691896	3691897	0	Spenn-ch01	4028615	4028618
SL2.50ch01_3690366_3692195	++	10	0	SL2.50ch01	3692078	3692084	5	Spenn-ch01	4028799	4028800
SL2.50ch01_3690366_3692195	++	11	0	SL2.50ch01	3692115	3692118	2	Spenn-ch01	4028831	4028832
SL2.50ch01_3690366_3692195	++	12	1	SL2.50ch01	3692170	3692171	0	Spenn-ch01	4028884	4028886
SL2.50ch01_3710319_3711479	++	1	5	SL2.50ch01	3710420	3710421	0	Spenn-ch01	4053291	4053297
SL2.50ch01_3710319_3711479	++	2	0	SL2.50ch01	3710432	3711433	1000	Spenn-ch01	4053308	4053309
SL2.50ch01_3750906_3751412	++	1	0	SL2.50ch01	3750976	3750978	1	Spenn-ch01	4083377	4083378
SL2.50ch01_3750906_3751412	++	2	0	SL2.50ch01	3751131	3751198	66	Spenn-ch01	4083531	4083532
SL2.50ch01_4000711_4001558	++	1	2	SL2.50ch01	4001034	4001035	0	Spenn-ch01	4323388	4323391
SL2.50ch01_4000711_4001558	++	2	1	SL2.50ch01	4001337	4001338	0	Spenn-ch01	4323693	4323695
SL2.50ch01_4000711_4001558	++	3	0	SL2.50ch01	4001370	4001377	6	Spenn-ch01	4323727	4323728
SL2.50ch01_4000711_4001558	++	4	0	SL2.50ch01	4001445	4001482	36	Spenn-ch01	4323796	4323797
SL2.50ch01_4000711_4001558	++	5	0	SL2.50ch01	4001499	4001504	4	Spenn-ch01	4323814	4323815
SL2.50ch01_4124592_4124894	++	1	27	SL2.50ch01	4124727	4124728	0	Spenn-ch01	4520669	4520697
SL2.50ch01_4207401_4207632	++	1	0	SL2.50ch01	4207496	4207498	1	Spenn-ch01	4612801	4612802
SL2.50ch01_4207401_4207632	++	2	0	SL2.50ch01	4207515	4207553	37	Spenn-ch01	4612819	4612820
SL2.50ch01_4327781_4328015	++	1	17	SL2.50ch01	4327795	4327796	0	Spenn-ch01	4705413	4705431
SL2.50ch01_4370175_4371717	++	1	13	SL2.50ch01	4370212	4370213	0	Spenn-ch01	4737553	4737567
SL2.50ch01_4370175_4371717	++	2	7	SL2.50ch01	4370242	4370243	0	Spenn-ch01	4737596	4737604
SL2.50ch01_4370175_4371717	++	3	5	SL2.50ch01	4370262	4370263	0	Spenn-ch01	4737623	4737629
SL2.50ch01_4370175_4371717	++	4	0	SL2.50ch01	4370842	4370844	1	Spenn-ch01	4738208	4738209
SL2.50ch01_4370175_4371717	++	5	2	SL2.50ch01	4371016	4371017	0	Spenn-ch01	4738381	4738384
SL2.50ch01_4370175_4371717	++	6	1	SL2.50ch01	4371279	4371280	0	Spenn-ch01	4738646	4738648
SL2.50ch01_4370175_4371717	++	7	60	SL2.50ch01	4371292	4371293	0	Spenn-ch01	4738660	4738721
SL2.50ch01_4370175_4371717	++	8	0	SL2.50ch01	4371344	4371347	2	Spenn-ch01	4738772	4738773
SL2.50ch01_4370175_4371717	++	9	2	SL2.50ch01	4371594	4371595	0	Spenn-ch01	4739020	4739023
SL2.50ch01_4543968_4545170	++	1	10	SL2.50ch01	4544142	4544143	0	Spenn-ch01	4915185	4915196
SL2.50ch01_4543968_4545170	++	2	8	SL2.50ch01	4544196	4544197	0	Spenn-ch01	4915249	4915258
SL2.50ch01_4543968_4545170	++	3	2	SL2.50ch01	4544409	4544410	0	Spenn-ch01	4915470	4915473
SL2.50ch01_4543968_4545170	++	4	14	SL2.50ch01	4544573	4544574	0	Spenn-ch01	4915636	4915651
SL2.50ch01_4543968_4545170	++	5	0	SL2.50ch01	4544699	4544701	1	Spenn-ch01	4915776	4915777
SL2.50ch01_4543968_4545170	++	6	0	SL2.50ch01	4544715	4544717	1	Spenn-ch01	4915791	4915792
SL2.50ch01_4543968_4545170	++	7	0	SL2.50ch01	4544843	4544846	2	Spenn-ch01	4915918	4915919
SL2.50ch01_4543968_4545170	++	8	62	SL2.50ch01	4545114	4545115	0	Spenn-ch01	4916187	4916250
SL2.50ch01_4596732_4597717	++	1	2	SL2.50ch01	4596875	4596876	0	Spenn-ch01	4951401	4951404
SL2.50ch01_4596732_4597717	++	2	0	SL2.50ch01	4596897	4596947	49	Spenn-ch01	4951425	4951426
SL2.50ch01_4596732_4597717	++	3	0	SL2.50ch01	4596958	4597226	267	Spenn-ch01	4951437	4951438
SL2.50ch01_4596732_4597717	++	4	0	SL2.50ch01	4597344	4597346	1	Spenn-ch01	4951556	4951557
SL2.50ch01_4596732_4597717	++	5	1	SL2.50ch01	4597457	4597458	0	Spenn-ch01	4951668	4951670
SL2.50ch01_4613520_4614014	++	1	14	SL2.50ch01	4613570	4613571	0	Spenn-ch01	4965668	4965683
SL2.50ch01_4613520_4614014	++	2	0	SL2.50ch01	4613641	4613698	56	Spenn-ch01	4965753	4965754
SL2.50ch01_4683900_4684979	++	1	0	SL2.50ch01	4683924	4684095	170	Spenn-ch01	5032207	5032208
SL2.50ch01_4683900_4684979	++	2	1	SL2.50ch01	4684199	4684200	0	Spenn-ch01	5032312	5032314
SL2.50ch01_4683900_4684979	++	3	27	SL2.50ch01	4684257	4684258	0	Spenn-ch01	5032371	5032399
SL2.50ch01_4683900_4684979	++	4	1	SL2.50ch01	4684288	4684289	0	Spenn-ch01	5032429	5032431
SL2.50ch01_4683900_4684979	++	5	0	SL2.50ch01	4684448	4684450	1	Spenn-ch01	5032590	5032591
SL2.50ch01_4683900_4684979	++	6	0	SL2.50ch01	4684471	4684473	1	Spenn-ch01	5032612	5032613
SL2.50ch01_4683900_4684979	++	7	0	SL2.50ch01	4684794	4684796	1	Spenn-ch01	5032934	5032935
SL2.50ch01_5062431_5063091	++	1	29	SL2.50ch01	5062540	5062541	0	Spenn-ch01	5428549	5428579
SL2.50ch01_5062431_5063091	++	2	0	SL2.50ch01	5062673	5062675	1	Spenn-ch01	5428711	5428712
SL2.50ch01_5062431_5063091	++	3	37	SL2.50ch01	5062906	5062907	0	Spenn-ch01	5428943	5428981
SL2.50ch01_5080146_5080502	++	1	0	SL2.50ch01	5080319	5080321	1	Spenn-ch01	5441117	5441118
SL2.50ch01_5080146_5080502	++	2	0	SL2.50ch01	5080365	5080387	21	Spenn-ch01	5441162	5441163
SL2.50ch01_5080146_5080502	++	3	1	SL2.50ch01	5080413	5080414	0	Spenn-ch01	5441189	5441191
SL2.50ch01_5087634_5088050	++	1	36	SL2.50ch01	5087655	5087656	0	Spenn-ch01	5448349	5448386
SL2.50ch01_5088084_5088362	++	1	0	SL2.50ch01	5088209	5088213	3	Spenn-ch01	5448939	5448940
SL2.50ch01_5088084_5088362	++	2	36	SL2.50ch01	5088224	5088225	0	Spenn-ch01	5448951	5448988
SL2.50ch01_5173275_5173497	++	1	0	SL2.50ch01	5173292	5173307	14	Spenn-ch01	5510289	5510290
SL2.50ch01_5287904_5289012	++	1	107	SL2.50ch01	5288111	5288112	0	Spenn-ch01	5648036	5648144
SL2.50ch01_5287904_5289012	++	2	0	SL2.50ch01	5288249	5288933	683	Spenn-ch01	5648281	5648282
SL2.50ch01_5341554_5341820	++	1	64	SL2.50ch01	5341635	5341636	0	Spenn-ch01	5724177	5724242
SL2.50ch01_5346612_5346949	++	1	0	SL2.50ch01	5346798	5346832	33	Spenn-ch01	5729399	5729400
SL2.50ch01_5357835_5358259	++	1	40	SL2.50ch01	5358189	5358190	0	Spenn-ch01	5743859	5743900
SL2.50ch01_5358310_5358776	++	1	45	SL2.50ch01	5358546	5358547	0	Spenn-ch01	5744256	5744302
SL2.50ch01_5457931_5459372	++	1	0	SL2.50ch01	5457995	5458007	11	Spenn-ch01	5843548	5843549
SL2.50ch01_5457931_5459372	++	2	0	SL2.50ch01	5458058	5458060	1	Spenn-ch01	5843600	5843601
SL2.50ch01_5457931_5459372	++	3	0	SL2.50ch01	5458883	5459109	225	Spenn-ch01	5844424	5844425
SL2.50ch01_5457931_5459372	++	4	1	SL2.50ch01	5459282	5459283	0	Spenn-ch01	5844598	5844600
SL2.50ch01_5457931_5459372	++	5	8	SL2.50ch01	5459343	5459344	0	Spenn-ch01	5844660	5844669
SL2.50ch01_5504281_5504645	++	1	488	SL2.50ch01	5504613	5504614	0	Spenn-ch01	5904137	5904626
SL2.50ch01_5507206_5507455	++	1	0	SL2.50ch01	5507253	5507274	20	Spenn-ch01	5907264	5907265
SL2.50ch01_5507206_5507455	++	2	1	SL2.50ch01	5507381	5507382	0	Spenn-ch01	5907372	5907374
SL2.50ch01_5656280_5657397	++	1	46	SL2.50ch01	5656431	5656432	0	Spenn-ch01	6070142	6070189
SL2.50ch01_5656280_5657397	++	2	0	SL2.50ch01	5656473	5656475	1	Spenn-ch01	6070230	6070231
SL2.50ch01_5656280_5657397	++	3	0	SL2.50ch01	5656506	5656508	1	Spenn-ch01	6070262	6070263
SL2.50ch01_5656280_5657397	++	4	0	SL2.50ch01	5656973	5656975	1	Spenn-ch01	6070728	6070729
SL2.50ch01_5656280_5657397	++	5	17	SL2.50ch01	5656991	5656992	0	Spenn-ch01	6070745	6070763
SL2.50ch01_5656280_5657397	++	6	2	SL2.50ch01	5657179	5657180	0	Spenn-ch01	6070950	6070953
SL2.50ch01_5660696_5660831	++	1	13	SL2.50ch01	5660794	5660795	0	Spenn-ch01	6074589	6074603
SL2.50ch01_5677793_5679080	++	1	0	SL2.50ch01	5678003	5678005	1	Spenn-ch01	6096608	6096609
SL2.50ch01_5677793_5679080	++	2	185	SL2.50ch01	5678175	5678176	0	Spenn-ch01	6096779	6096965
SL2.50ch01_5677793_5679080	++	3	11	SL2.50ch01	5678299	5678300	0	Spenn-ch01	6097088	6097100
SL2.50ch01_5677793_5679080	++	4	1	SL2.50ch01	5678544	5678545	0	Spenn-ch01	6097344	6097346
SL2.50ch01_5677793_5679080	++	5	0	SL2.50ch01	5678702	5678704	1	Spenn-ch01	6097503	6097504
SL2.50ch01_5677793_5679080	++	6	0	SL2.50ch01	5678758	5678760	1	Spenn-ch01	6097558	6097559
SL2.50ch01_5677793_5679080	++	7	0	SL2.50ch01	5678806	5678808	1	Spenn-ch01	6097605	6097606
SL2.50ch01_5677793_5679080	++	8	1	SL2.50ch01	5678824	5678825	0	Spenn-ch01	6097622	6097624
SL2.50ch01_5677793_5679080	++	9	4	SL2.50ch01	5678854	5678855	0	Spenn-ch01	6097653	6097658
SL2.50ch01_5677793_5679080	++	10	0	SL2.50ch01	5678865	5678867	1	Spenn-ch01	6097668	6097669
SL2.50ch01_5677793_5679080	++	11	21	SL2.50ch01	5678928	5678929	0	Spenn-ch01	6097730	6097752
SL2.50ch01_5681201_5681367	++	1	0	SL2.50ch01	5681224	5681244	19	Spenn-ch01	6099962	6099963
SL2.50ch01_5778519_5779529	++	1	0	SL2.50ch01	5778564	5779028	463	Spenn-ch01	6218115	6218116
SL2.50ch01_5778519_5779529	++	2	0	SL2.50ch01	5779217	5779219	1	Spenn-ch01	6218305	6218306
SL2.50ch01_5778519_5779529	++	3	0	SL2.50ch01	5779383	5779385	1	Spenn-ch01	6218470	6218471
SL2.50ch01_5778519_5779529	++	4	1	SL2.50ch01	5779417	5779418	0	Spenn-ch01	6218503	6218505
SL2.50ch01_5778519_5779529	++	5	1	SL2.50ch01	5779427	5779428	0	Spenn-ch01	6218514	6218516
SL2.50ch01_5780259_5780569	++	1	0	SL2.50ch01	5780496	5780530	33	Spenn-ch01	6219581	6219582
SL2.50ch01_5834721_5835672	++	1	104	SL2.50ch01	5835034	5835035	0	Spenn-ch01	6289821	6289926
SL2.50ch01_5834721_5835672	++	2	1	SL2.50ch01	5835069	5835070	0	Spenn-ch01	6289960	6289962
SL2.50ch01_5834721_5835672	++	3	0	SL2.50ch01	5835310	5835319	8	Spenn-ch01	6290202	6290203
SL2.50ch01_5834721_5835672	++	4	0	SL2.50ch01	5835320	5835331	10	Spenn-ch01	6290204	6290205
SL2.50ch01_5834721_5835672	++	5	0	SL2.50ch01	5835500	5835502	1	Spenn-ch01	6290374	6290375
SL2.50ch01_6210861_6211486	++	1	0	SL2.50ch01	6210924	6210926	1	Spenn-ch01	6615168	6615169
SL2.50ch01_6210861_6211486	++	2	1	SL2.50ch01	6211100	6211101	0	Spenn-ch01	6615343	6615345
SL2.50ch01_6210861_6211486	++	3	0	SL2.50ch01	6211222	6211226	3	Spenn-ch01	6615466	6615467
SL2.50ch01_6210861_6211486	++	4	0	SL2.50ch01	6211314	6211368	53	Spenn-ch01	6615555	6615556
SL2.50ch01_6229806_6229965	++	1	0	SL2.50ch01	6229827	6229853	25	Spenn-ch01	6630602	6630603
SL2.50ch01_6231320_6232291	++	1	78	SL2.50ch01	6231464	6231465	0	Spenn-ch01	6632216	6632295
SL2.50ch01_6231320_6232291	++	2	8	SL2.50ch01	6231826	6231827	0	Spenn-ch01	6632656	6632665
SL2.50ch01_6231320_6232291	++	3	0	SL2.50ch01	6232039	6232066	26	Spenn-ch01	6632877	6632878
SL2.50ch01_6231320_6232291	++	4	0	SL2.50ch01	6232219	6232222	2	Spenn-ch01	6633031	6633032
SL2.50ch01_6233338_6234087	++	1	1	SL2.50ch01	6233559	6233560	0	Spenn-ch01	6634363	6634365
SL2.50ch01_6233338_6234087	++	2	0	SL2.50ch01	6233650	6233652	1	Spenn-ch01	6634455	6634456
SL2.50ch01_6233338_6234087	++	3	78	SL2.50ch01	6233683	6233684	0	Spenn-ch01	6634487	6634566
SL2.50ch01_6233338_6234087	++	4	0	SL2.50ch01	6233824	6233826	1	Spenn-ch01	6634706	6634707
SL2.50ch01_6233338_6234087	++	5	1	SL2.50ch01	6233874	6233875	0	Spenn-ch01	6634755	6634757
SL2.50ch01_6233338_6234087	++	6	0	SL2.50ch01	6234054	6234056	1	Spenn-ch01	6634936	6634937
SL2.50ch01_6318175_6318426	++	1	1	SL2.50ch01	6318260	6318261	0	Spenn-ch01	6719003	6719005
SL2.50ch01_6318175_6318426	++	2	0	SL2.50ch01	6318279	6318307	27	Spenn-ch01	6719023	6719024
SL2.50ch01_6320180_6320615	++	1	34	SL2.50ch01	6320364	6320365	0	Spenn-ch01	6721093	6721128
SL2.50ch01_6320180_6320615	++	2	1	SL2.50ch01	6320570	6320571	0	Spenn-ch01	6721333	6721335
SL2.50ch01_6445335_6447080	++	1	0	SL2.50ch01	6445420	6445422	1	Spenn-ch01	6845829	6845830
SL2.50ch01_6445335_6447080	++	2	0	SL2.50ch01	6445568	6446018	449	Spenn-ch01	6845976	6845977
SL2.50ch01_6445335_6447080	++	3	0	SL2.50ch01	6446055	6446088	32	Spenn-ch01	6846014	6846015
SL2.50ch01_6445335_6447080	++	4	0	SL2.50ch01	6446094	6446531	436	Spenn-ch01	6846021	6846022
SL2.50ch01_6445335_6447080	++	5	0	SL2.50ch01	6446683	6446685	1	Spenn-ch01	6846174	6846175
